Ticker,SimFinId,Company Name,IndustryId
MS,86439,MORGAN STANLEY,104002.0
MSA,898420,MSA Safety Inc,100007.0
MSCC,361632,MICROSEMI CORP,101004.0
MSCI,549638,MSCI Inc.,104003.0
MSFT,59265,MICROSOFT CORP,101003.0
MSG,1033569,Madison Square Garden Entertainment Corp.,
MSGO,660196,"Mister Goody, Inc.",
MSI,333970,"Motorola Solutions, Inc.",101005.0
MSM,87559,MSC INDUSTRIAL DIRECT CO INC,100005.0
MTB,335339,M&T BANK CORP,104002.0
MTBC,497698,"MEDICAL TRANSCRIPTION BILLING, CORP",101003.0
MTCH,647179,"Match Group, Inc.",101002.0
MTD,334921,METTLER TOLEDO INTERNATIONAL INC/,106003.0
MTEM,778777,"Molecular Templates, Inc.",106002.0
MTG,1067477,MGIC INVESTMENT CORP,104006.0
MTN,264322,VAIL RESORTS INC,103015.0
MTOR,772948,MERITOR INC,103005.0
MTRN,739542,MATERION Corp,110004.0
MTRX,182638,MATRIX SERVICE CO,107004.0
MTSI,358330,"MACOM Technology Solutions Holdings, Inc.",101004.0
MTZ,447935,Mastec Inc,100003.0
MU,60906,MICRON TECHNOLOGY INC,101004.0
MUR,333627,MURPHY OIL CORP /DE,107002.0
MUSA,1057793,Murphy USA Inc.,102001.0
MUX,809890,McEwen Mining Inc.,110004.0
MVIS,815811,"MICROVISION, INC.",101001.0
MWW,507294,"MONSTER WORLDWIDE, INC.",
MXIM,153611,MAXIM INTEGRATED PRODUCTS INC,101004.0
MXMG,662984,MAXIMA GROUP INC.,
MXPT,146869,"MaxPoint Interactive, Inc.",101003.0
MXWL,755086,MAXWELL TECHNOLOGIES INC,101001.0
MYCC,97729,"ClubCorp Holdings, Inc.",103015.0
MYGN,748224,MYRIAD GENETICS INC,106001.0
MYL,333504,Mylan N.V.,106005.0
MYL_old,378191,Mylan N.V.,106005.0
NACCO,528497,NACCO INDUSTRIES INC,110006.0
NAII,257524,NATURAL ALTERNATIVES INTERNATIONAL INC,102002.0
NANO,721571,NANOMETRICS INC,101004.0
NATI,56422,NATIONAL INSTRUMENTS CORP,101003.0
NATL,138792,National Interstate CORP,
NATR,687929,NATURES SUNSHINE PRODUCTS INC,102002.0
NAV,203261,NAVISTAR INTERNATIONAL CORP,100012.0
NAVI,551008,NAVIENT CORP,104007.0
NBIX,447972,Neurocrine Biosciences Inc,106002.0
NBL,249388,NOBLE ENERGY INC,107002.0
NBY,910154,"NovaBay Pharmaceuticals, Inc.",106002.0
NCLH,744483,Norwegian Cruise Line Holdings Ltd.,103015.0
NCMI,716509,"National CineMedia, Inc.",103011.0
NCR,854994,NCR CORP,101003.0
NCS,1145421,"Cornerstone Building Brands, Inc.",
NCSO,210709,99 CENTS ONLY STORES LLC,102001.0
NDAQ,378192,NASDAQ OMX Group,104003.0
NDLS,759987,NOODLES & Co,103003.0
NDMT,653949,NowNews Digital Media Technology Co. Ltd.,
NDSN,188156,NORDSON CORP,100001.0
NE,134105,Noble Corp plc,107006.0
NEE,188922,NEXTERA ENERGY INC,105001.0
NEM,103736,NEWMONT MINING CORP /DE/,110004.0
NEO,778404,NEOGENOMICS INC,106001.0
NEOG,965693,NEOGEN CORP,106001.0
NEOS,160118,"Neos Therapeutics, Inc.",106005.0
NEP,704398,"NextEra Energy Partners, LP",105002.0
NEPH,138152,NEPHROS INC,106003.0
NERO,666925,"NEUROMAMA, LTD.",101002.0
NERV,254280,"Minerva Neurosciences, Inc.",106002.0
NEU,1067475,NEWMARKET CORP,110001.0
NEWR,908918,"NEW RELIC, INC.",101003.0
NFG,448011,National Fuel Gas Co,107002.0
NFLX,83548,NETFLIX INC,103001.0
NFX,123505,NEWFIELD EXPLORATION CO /DE/,107002.0
NGHC,921769,National General Holdings Corp.,
NGL,36205,NGL Energy Partners LP,107001.0
NGRP,998429,CRESTWOOD HOLDINGS LP,
NGVC,941589,"Natural Grocers by Vitamin Cottage, Inc.",
NGVT,979804,Ingevity Corp,110001.0
NHC,728722,NATIONAL HEALTHCARE CORP,106011.0
NHI,949733,NATIONAL HEALTH INVESTORS INC,
NHTC,511953,NATURAL HEALTH TRENDS CORP,102002.0
NI,119873,NISOURCE INC/DE,105001.0
NICK,141389,NICHOLAS FINANCIAL INC,104007.0
NJR,511242,NEW JERSEY RESOURCES CORP,105001.0
NK,786262,"NantKwest, Inc.",106002.0
NKE,101814,NIKE INC,103004.0
NKLA,996264,Nikola Corp,
NKSH,129536,NATIONAL BANKSHARES INC,104002.0
NKTR,526216,NEKTAR THERAPEUTICS,106002.0
NLN,652800,"NEULION, INC.",
NLNK,809595,NEWLINK GENETICS CORP,106002.0
NLS,958643,"NAUTILUS, INC.",
NLSN,333689,Nielsen Holdings plc,100002.0
NLST,164920,NETLIST INC,101004.0
NMBL,50051,Nimble Storage Inc,
NNN,448043,National Retail Properties Inc,109001.0
NOC,333824,NORTHROP GRUMMAN CORP /DE/,100008.0
NOIZ,706146,MICRONETICS INC,
NOV,378193,National Oilwell Varco Inc.,107004.0
NOW,617429,"ServiceNow, Inc.",101003.0
NP,743399,Neenah Inc,110002.0
NPS,243188,Northern Power Systems Corp.,
NPTN,364355,NEOPHOTONICS CORP,101004.0
NRG,378196,NRG Energy,105002.0
NRZ,562880,New Residential Investment Corp.,109001.0
NS,998422,NuStar Energy L.P.,
NSA,949734,National Storage Affiliates Trust,109001.0
NSC,378195,Norfolk Southern Corp.,100010.0
NSH,998423,"NuStar GP Holdings, LLC",
NSHI,148446,"NorthStar Healthcare Income, Inc.",
NSP,994624,"INSPERITY, INC.",108003.0
NSPR,143799,"InspireMD, Inc.",106004.0
NSSC,198892,"NAPCO SECURITY TECHNOLOGIES, INC",100007.0
NTAP,183964,"NetApp, Inc.",101001.0
NTGR,591520,"NETGEAR, INC",101005.0
NTIP,515715,NETWORK 1 TECHNOLOGIES INC,101003.0
NTNX,544815,"Nutanix, Inc.",101003.0
NTRA,149288,"Natera, Inc.",106001.0
NTRI,346874,NUTRI SYSTEM INC /DE/,103020.0
NTRS,407194,NORTHERN TRUST CORP,104001.0
NUAN,448077,Nuance Communications Inc,101003.0
NUE,334772,NUCOR CORP,110007.0
NURO,922227,"NeuroMetrix, Inc.",106004.0
NUTR,357986,NUTRACEUTICAL INTERNATIONAL CORP,102002.0
NUVA,110456,NUVASIVE INC,106004.0
NVAX,826389,NOVAVAX INC,106002.0
NVCR,440850,Novocure Ltd,106003.0
NVDA,172199,NVIDIA CORP,101004.0
NVEC,102816,NVE CORP /NEW/,101004.0
NVR,896899,NVR INC,103013.0
NVTA,963379,Invitae Corp,106011.0
NWE,342218,NORTHWESTERN CORP,105001.0
NWL,378194,Newell Rubbermaid Co.,102002.0
NWPX,1031014,NORTHWEST PIPE CO,100003.0
NWS,160346,NEWS CORP,103001.0
NWY,33184,"New York & Company, Inc.",103002.0
NX,921442,Quanex Building Products CORP,
NXPI,1150946,NXP Semiconductors N.V.,101004.0
NXRT,949737,"NexPoint Residential Trust, Inc.",
NXST,650370,"NEXSTAR MEDIA GROUP, INC.",103001.0
NYT,647918,NEW YORK TIMES CO,103026.0
O,81605,REALTY INCOME CORP,109001.0
OA,609619,"ORBITAL ATK, INC.",100008.0
OAK,628032,"Oaktree Capital Group, LLC",104001.0
OC,985860,Owens Corning,110005.0
OCC,232540,OPTICAL CABLE CORP,101005.0
OCN,544026,OCWEN FINANCIAL CORP,104002.0
ODFL,782146,OLD DOMINION FREIGHT LINE INC/VA,100010.0
ODP,528624,OFFICE DEPOT INC,103002.0
ODT,790464,"Odonate Therapeutics, Inc.",106002.0
OFC,949496,CORPORATE OFFICE PROPERTIES TRUST,
OFLX,728561,"Omega Flex, Inc.",100001.0
OGE,998476,OKLAHOMA GAS & ELECTRIC CO,105001.0
OGS,351460,"ONE Gas, Inc.",105001.0
OHI,531049,OMEGA HEALTHCARE INVESTORS INC,109001.0
OI,406666,OWENS ILLINOIS INC /DE/,103018.0
OII,638114,OCEANEERING INTERNATIONAL INC,107004.0
OKE,334076,ONEOK INC /NEW/,107003.0
OKTA,708398,"Okta, Inc.",101003.0
OLED,933165,UNIVERSAL DISPLAY CORP \PA\,101004.0
OLLI,102057,"Ollie's Bargain Outlet Holdings, Inc.",102001.0
OLN,448155,Olin Corp,110001.0
OLP,949745,ONE LIBERTY PROPERTIES INC,
OMC,251397,OMNICOM GROUP INC.,103011.0
OMCL,495083,"OMNICELL, Inc",101003.0
OMED,819110,OncoMed Pharmaceuticals Inc,106002.0
OMGB,667156,OMEGA BRANDS INC.,
OMI,347188,OWENS & MINOR INC/VA/,106014.0
OMP,914862,Oasis Midstream Partners LP,
ON,136025,ON SEMICONDUCTOR CORP,101004.0
ONDK,977510,"On Deck Capital, Inc.",
ONEM,1008081,1Life Healthcare Inc,106011.0
ONS,908645,"Outlook Therapeutics, Inc.",106002.0
ONVO,53151,"ORGANOVO HOLDINGS, INC.",106001.0
OOMA,208053,OOMA INC,108001.0
OPEN,1124649,Opendoor Technologies Inc.,109002.0
OPHT,131911,Ophthotech Corp.,106002.0
OPRX,654256,OptimizeRx Corp,101003.0
OPTT,1020998,"Ocean Power Technologies, Inc.",
OPY,505723,OPPENHEIMER HOLDINGS INC,104003.0
ORA,708961,"ORMAT TECHNOLOGIES, INC.",105002.0
ORC,998438,"Orchid Island Capital, Inc.",
ORCL,257930,ORACLE CORP,101003.0
ORI,448187,Old Republic International Corp,104005.0
ORLY,334679,O REILLY AUTOMOTIVE INC,103002.0
OSIS,344473,OSI SYSTEMS INC,101001.0
OSK,975076,OSHKOSH CORP,100008.0
OSPN,147770,OneSpan Inc.,101003.0
OSTK,176064,"OVERSTOCK.COM, INC",103002.0
OTEL,969956,OTELCO INC.,108001.0
OTEX,714157,OPEN TEXT CORP,101003.0
OTIS,1161716,Otis Worldwide Corp,100003.0
OTRK,495603,"Ontrak, Inc.",106011.0
OTTR,703658,Otter Tail Corp,105001.0
OUT,706846,OUTFRONT Media Inc.,109001.0
OVV,980326,Ovintiv Inc.,107002.0
OXFD,124252,Oxford Immunotec Global PLC,106001.0
OXM,185852,OXFORD INDUSTRIES INC,103004.0
OXY,334205,OCCIDENTAL PETROLEUM CORP /DE/,107002.0
OZRK,135823,BANK OF THE OZARKS INC,104002.0
P,91899,"Pandora Media, Inc.",103001.0
PAA,980332,PLAINS ALL AMERICAN PIPELINE LP,
PACB,81196,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",106001.0
PACW,537548,PACWEST BANCORP,104002.0
PAHC,177507,PHIBRO ANIMAL HEALTH CORP,106005.0
PANW,199345,Palo Alto Networks Inc,101003.0
PATK,745754,PATRICK INDUSTRIES INC,103004.0
PAYC,746934,"Paycom Software, Inc.",101003.0
PAYS,921205,"Paysign, Inc.",100002.0
PAYX,106287,PAYCHEX INC,100002.0
PBCT,335764,"People's United Financial, Inc.",104002.0
PBF,546186,PBF Energy Inc.,107001.0
PBH,641370,"Prestige Brands Holdings, Inc.",106014.0
PBI,378200,Pitney-Bowes,100001.0
PBSV,242378,"Pharma-Bio Serv, Inc.",100002.0
PBYI,668565,"PUMA BIOTECHNOLOGY, INC.",106002.0
PCAR,406606,PACCAR INC,100012.0
PCG,378198,PG&E Corp.,105001.0
PCH,1067480,POTLATCHDELTIC CORP,110002.0
PCMI,898543,"PCM, INC.",101001.0
PCP,438657,PRECISION CASTPARTS CORP,100008.0
PCRX,982111,"Pacira BioSciences, Inc.",106001.0
PCTI,919132,PC TEL INC,
PCTY,1054411,Paylocity Holding Corp,101003.0
PD,987612,"PagerDuty, Inc.",101003.0
PDCO,196179,"PATTERSON COMPANIES, INC.",106014.0
PDEX,246198,PRO DEX INC,106003.0
PDFS,606334,PDF SOLUTIONS INC,101003.0
PDLI,533398,"PDL BIOPHARMA, INC.",106002.0
PE,749130,"Parsley Energy, Inc.",107002.0
PEB,107219,Pebblebrook Hotel Trust,109001.0
PEDH,662413,PEOPLES EDUCATIONAL HOLDINGS,
PEGA,448267,Pegasystems Inc,101003.0
PEGI,708994,Pattern Energy Group Inc.,105002.0
PEN,920930,Penumbra Inc,106004.0
PENN,988816,PENN NATIONAL GAMING INC,103001.0
PEP,218222,PEPSICO INC,102005.0
PERF,209149,"Perfumania Holdings, Inc.",103002.0
PESI,664574,PERMA FIX ENVIRONMENTAL SERVICES INC,100004.0
PETM,953585,PETSMART INC,103002.0
PETS,820678,PETMED EXPRESS INC,102001.0
PFE,262090,PFIZER INC,106005.0
PFG,367240,PRINCIPAL FINANCIAL GROUP INC,104004.0
PFGC,180458,Performance Food Group Co,102001.0
PFPT,1017401,PROOFPOINT INC,
PG,133209,PROCTER & GAMBLE Co,102002.0
PGC,726431,PEAPACK GLADSTONE FINANCIAL CORP,104002.0
PGNX,795979,PROGENICS PHARMACEUTICALS INC,106002.0
PGR,378203,Progressive Corp.,104006.0
PGRE,350539,"Paramount Group, Inc.",109001.0
PGTI,127570,"PGT, Inc.",110005.0
PH,354246,PARKER HANNIFIN CORP,100001.0
PHH,257104,PHH CORP,104002.0
PHM,404717,PULTEGROUP INC/MI/,103013.0
PHUN,895647,"Phunware, Inc.",101003.0
PHX,371566,PANHANDLE OIL & GAS INC,107002.0
PI,182875,IMPINJ INC,101001.0
PII,104458,POLARIS INDUSTRIES INC/MN,103005.0
PINC,448306,Premier Inc,101003.0
PINS,979810,"PINTEREST, INC.",101002.0
PIR,244053,PIER 1 IMPORTS INC/DE,103002.0
PIXY,1077532,"ShiftPixy, Inc.",
PJT,158528,PJT Partners Inc.,104003.0
PK,641161,Park Hotels & Resorts Inc.,109001.0
PKD,998473,PARKER DRILLING CO /DE/,
PKE,89458,PARK ELECTROCHEMICAL CORP,101004.0
PKG,448316,Packaging Corp Of America,103018.0
PKI,378197,PerkinElmer,106001.0
PLAB,39856,PHOTRONICS INC,101004.0
PLAN,925650,"Anaplan, Inc.",101003.0
PLAY,44636,"Dave & Buster's Entertainment, Inc.",103003.0
PLCE,737152,"Childrens Place, Inc.",103002.0
PLD,113992,"Prologis, Inc.",109001.0
PLNT,948485,"Planet Fitness, Inc.",103020.0
PLPC,728955,PREFORMED LINE PRODUCTS CO,101001.0
PLTR,1039027,Palantir Technologies Inc.,101003.0
PLUG,1011101,PLUG POWER INC,
PM,82860,Philip Morris International Inc.,102003.0
PMD,512201,PSYCHEMEDICS CORP,106001.0
PNC,348075,"PNC FINANCIAL SERVICES GROUP, INC.",104002.0
PNFP,783539,PINNACLE FINANCIAL PARTNERS INC,104002.0
PNM,1067473,PNM RESOURCES INC,105002.0
PNR,334445,PENTAIR plc,100001.0
PNRA,412883,PANERA BREAD CO,103003.0
PNW,327292,PINNACLE WEST CAPITAL CORP,105001.0
PODD,349262,INSULET CORP,106003.0
POM,1077978,PEPCO HOLDINGS LLC,
POOL,448357,Pool Corp,103015.0
POST,625659,"Post Holdings, Inc.",102002.0
PPC,423305,PILGRIMS PRIDE CORP,102002.0
PPG,256062,PPG INDUSTRIES INC,110001.0
PPHM,97638,PEREGRINE PHARMACEUTICALS INC,106002.0
PPIH,209037,MFRI INC,100001.0
PPL,26853,PPL Corp,105001.0
PPSI,88673,"PIONEER POWER SOLUTIONS, INC.",101001.0
PRAH,1054949,"PRA Health Sciences, Inc.",106001.0
PRCP,210612,PERCEPTRON INC/MI,101001.0
PRGB,167827,"Protea Biosciences Group, Inc.",
PRGO,334568,PERRIGO CO,106005.0
PRGS,748103,PROGRESS SOFTWARE CORP /MA,101003.0
PRGX,1008639,"PRGX GLOBAL, INC.",
PRI,1055098,"Primerica, Inc.",104005.0
PRKA,954543,"PARKS AMERICA, INC",103015.0
PRLB,341185,Proto Labs Inc,100001.0
PRO,969097,"PROS Holdings, Inc.",101003.0
PROM,156801,"Propel Media, Inc.",
PROV,998465,PROVIDENT FINANCIAL HOLDINGS INC,
PRPL,978141,"Purple Innovation, Inc.",103004.0
PRPO,778232,"Precipio, Inc.",106001.0
PRSC,492538,PROVIDENCE SERVICE CORP,106011.0
PRSP,1057795,Perspecta Inc.,101003.0
PRTS,675964,"U.S. Auto Parts Network, Inc.",103002.0
PRTX,95453,PROTALEX INC,106002.0
PRU,78741,PRUDENTIAL FINANCIAL INC,104004.0
PRXL,210352,PAREXEL INTERNATIONAL CORP,106001.0
PS,698235,"Pluralsight, Inc.",101003.0
PSA,378204,Public Storage,109001.0
PSB,949477,PS BUSINESS PARKS INC/CA,
PSEG,117316,PUBLIC SERVICE ENTERPRISE GROUP INC,105001.0
PSN,971592,PARSONS CORP,100008.0
PSSR,210051,"PASSUR Aerospace, Inc.",100008.0
PSTG,40474,"Pure Storage, Inc.",101001.0
PSTI,201828,PLURISTEM THERAPEUTICS INC,106002.0
PSX,353084,Phillips 66,107001.0
PTAM,660617,"POTASH AMERICA, INC.",
PTC,148538,PTC INC.,101003.0
PTE,184064,PolarityTE,106002.0
PTEN,345674,PATTERSON UTI ENERGY INC,107006.0
PTI,233042,Patheon N.V.,106002.0
PTN,642335,PALATIN TECHNOLOGIES INC,106001.0
PTON,963029,"PELOTON INTERACTIVE, INC.",103015.0
PUB,363174,People's Utah Bancorp,104002.0
PUMP,1145424,ProPetro Holding Corp.,107003.0
PURE,53064,"PURE BIOSCIENCE, INC.",102002.0
PVAC,359467,PENN VIRGINIA CORP,107002.0
PVH,46764,PVH CORP. /DE/,103004.0
PVHO,340334,"Provision Holding, Inc.",
PWR,378205,Quanta Services Inc.,100003.0
PX,378201,Praxair Inc.,110001.0
PXD,378199,Pioneer Natural Resources,107002.0
PYPL,109664,"PayPal Holdings, Inc.",104007.0
PYYX,825788,"PYXUS INTERNATIONAL, INC.",102003.0
PZZA,352171,PAPA JOHNS INTERNATIONAL INC,103003.0
Q,744724,IQVIA HOLDINGS INC.,106001.0
QCOM,85758,QUALCOMM INC/DE,101004.0
QCP,356195,"QUALITY CARE PROPERTIES, INC.",109001.0
QDEL,1055094,QUIDEL CORP /DE/,106001.0
QEBR,654882,"VIRTUAL MEDICAL INTERNATIONAL, INC.",
QEP,504259,"QEP RESOURCES, INC.",107005.0
QLGC,80382,QLOGIC CORP,101001.0
QLYS,1059904,"QUALYS, INC.",101003.0
QNST,168827,"QUINSTREET, INC",101002.0
QRTEA,980380,"Qurate Retail, Inc.",103001.0
QSII,497184,"QUALITY SYSTEMS, INC",101003.0
QSIM,689588,"QUANTUMSPHERE, INC.",
QSR,716651,Restaurant Brands International Inc.,103003.0
QTNA,734346,QUANTENNA COMMUNICATIONS INC,101004.0
QUOT,651172,Quotient Technology Inc.,103011.0
QVC,430403,QVC INC,
R,378210,Ryder System,100007.0
RA,774807,RDA Holding Co.,104001.0
RAD,84515,RITE AID CORP,102001.0
RAI,336424,REYNOLDS AMERICAN INC,102003.0
RAIL,543593,"FreightCar America, Inc.",100010.0
RAMP,1059127,"LiveRamp Holdings, Inc.",101003.0
RATE,140381,"Bankrate, Inc.",101002.0
RAVE,640428,"RAVE RESTAURANT GROUP, INC.",103003.0
RAVN,664566,RAVEN INDUSTRIES INC,100001.0
RAX,53986,"RACKSPACE HOSTING, INC.",108001.0
RBBN,909370,Ribbon Communications Inc.,108001.0
RCII,515845,RENT A CENTER INC DE,100007.0
RCL,403292,ROYAL CARIBBEAN CRUISES LTD,103015.0
RCUS,790458,"Arcus Biosciences, Inc.",106002.0
RDC,252069,ROWAN COMPANIES PLC,107006.0
RDEN,255638,ELIZABETH ARDEN INC,
RDFN,808089,Redfin Corp,109002.0
RDN,750984,RADIAN GROUP INC,104013.0
RDNT,143984,"RadNet, Inc.",106001.0
RE,741323,EVEREST RE GROUP LTD,104013.0
REAL,978937,"TheRealReal, Inc.",103002.0
RECN,328011,RESOURCES CONNECTION INC,100002.0
REDG,660712,"Red Giant Entertainment, Inc.",
REED,727073,"REED'S, INC.",102005.0
REGI,760763,"Renewable Energy Group, Inc.",107001.0
REGN,378206,Regeneron,106002.0
REI,942590,"RING ENERGY, INC.",
RELY,689895,"Elah Holdings, Inc.",100004.0
REMI,76840,"REMEDENT, INC.",106003.0
REN,637543,Resolute Energy Corp,107002.0
RES,448466,RPC Inc,107004.0
RESI,137841,Altisource Residential Corp,104001.0
REV,639819,REVLON INC /DE/,102002.0
REXR,139560,"Rexford Industrial Realty, Inc.",109001.0
REZI,918602,"RESIDEO TECHNOLOGIES, INC.",
RF,378207,Regions Financial Corp.,104002.0
RFIL,241093,R F INDUSTRIES LTD,101001.0
RFMD,35151,"Qorvo, Inc.",101004.0
RFP,717558,Resolute Forest Products Inc.,110002.0
RGA,448474,Reinsurance Group Of America Inc,104013.0
RGC,493690,Regal Entertainment Group,103001.0
RGEN,933166,REPLIGEN CORP,106001.0
RGLD,1054412,ROYAL GOLD INC,110004.0
RGLS,768206,Regulus Therapeutics Inc.,106002.0
RGNX,778666,REGENXBIO Inc.,106002.0
RGS,171506,REGIS CORP,103020.0
RH,951586,RH,103002.0
RHE,712450,"REGIONAL HEALTH PROPERTIES, INC",106011.0
RHI,378208,Robert Half International,100011.0
RHT,94011,RED HAT INC,101003.0
RICK,100383,"RCI HOSPITALITY HOLDINGS, INC.",103003.0
RIG,350729,Transocean Ltd.,107006.0
RIGL,909018,RIGEL PHARMACEUTICALS INC,106002.0
RIHT,658986,"RIGHTSCORP, INC.",
RILY,998694,"B. Riley Financial, Inc.",
RIOT,1072404,"Riot Blockchain, Inc.",111001.0
RJDG,659722,"RJD Green, Inc.",
RJF,744727,RAYMOND JAMES FINANCIAL INC,104003.0
RKDA,824887,"Arcadia Biosciences, Inc.",110003.0
RL,331016,RALPH LAUREN CORP,103004.0
RLGY,447285,Realogy Group LLC,109002.0
RLH,990923,Red Lion Hotels CORP,
RLI,1059908,RLI CORP,
RLJE,653411,"RLJ ENTERTAINMENT, INC.",103001.0
RLOC,148191,ReachLocal Inc,
RMBL,647388,"RumbleON, Inc.",103002.0
RMCF,515680,ROCKY MOUNTAIN CHOCOLATE FACTORY INC,102002.0
RMD,129653,RESMED INC,106003.0
RNG,355550,RingCentral Inc,101003.0
RNR,971614,RENAISSANCERE HOLDINGS LTD,104005.0
ROCK,548420,"GIBRALTAR INDUSTRIES, INC.",110005.0
ROG,1092274,ROGERS CORP,100003.0
ROIA,653270,"URBAN ONE, INC.",103001.0
ROK,121874,ROCKWELL AUTOMATION INC,100001.0
ROKU,617783,"ROKU, INC",103001.0
ROL,744726,ROLLINS INC,100002.0
ROP,119446,ROPER TECHNOLOGIES INC,100001.0
ROST,200092,ROSS STORES INC,103002.0
RP,243720,REALPAGE INC,101003.0
RPM,328948,RPM INTERNATIONAL INC/DE/,110001.0
RRC,110931,RANGE RESOURCES CORP,107002.0
RRGB,980379,RED ROBIN GOURMET BURGERS INC,103003.0
RRR,980329,"Red Rock Resorts, Inc.",103001.0
RS,448547,Reliance Steel & Aluminum Co,110007.0
RSG,101495,"REPUBLIC SERVICES, INC.",100004.0
RSLS,794492,ReShape Lifesciences Inc.,106004.0
RSPP,448551,RSP Permian Inc,107006.0
RST,985520,ROSETTA STONE INC,101002.0
RSYS,342891,RADISYS CORP,101001.0
RT,330525,RUBY TUESDAY INC,103003.0
RTN,354596,RAYTHEON CO/,100008.0
RUBI,683438,"RUBICON PROJECT, INC.",101003.0
RUN,148978,Sunrun Inc.,101004.0
RUSHA,909600,RUSH ENTERPRISES INC \TX\,103005.0
RUTH,998690,"Ruths Hospitality Group, Inc.",103003.0
RWLK,908640,ReWalk Robotics Ltd.,106004.0
RYAM,124551,RAYONIER ADVANCED MATERIALS INC.,110001.0
RYN,504942,RAYONIER INC,110002.0
S,353395,SPRINT Corp,108001.0
SAAX,666570,NOUVEAU VENTURES INC.,
SABR,980330,Sabre Corp,100002.0
SAFE,998404,Safehold Inc.,109001.0
SAFM,684669,SANDERSON FARMS INC,102002.0
SAFT,250043,SAFETY INSURANCE GROUP INC,104006.0
SAH,904847,SONIC AUTOMOTIVE INC,103005.0
SAIA,942700,SAIA INC,100010.0
SAIC,54785,Science Applications International Corp,101003.0
SAIL,902180,"Sailpoint Technologies Holdings, Inc.",101003.0
SAM,714419,"THE BOSTON BEER COMPANY, INC.",102004.0
SANM,418072,SANMINA CORP,101001.0
SANP,660201,SANTO MINING CORP.,
SANW,246310,S&W Seed Co,102002.0
SATS,823480,EchoStar CORP,101005.0
SAVA,989411,CASSAVA SCIENCES INC,
SAVE,170150,"Spirit Airlines, Inc.",100006.0
SBAC,100897,SBA COMMUNICATIONS CORP,108001.0
SBGI,132115,SINCLAIR BROADCAST GROUP INC,103001.0
SBH,978927,"Sally Beauty Holdings, Inc.",103002.0
SBRA,737503,"Sabra Health Care REIT, Inc.",109001.0
SBSA,659117,SPANISH BROADCASTING SYSTEM INC,
SBUX,86689,STARBUCKS CORP,103003.0
SCG,190587,SCANA CORP,105001.0
SCHL,651267,SCHOLASTIC CORP,103026.0
SCHN,951289,"SCHNITZER STEEL INDUSTRIES, INC.",100004.0
SCHW,378109,Charles Schwab Corporation,104003.0
SCI,1056222,SERVICE CORP INTERNATIONAL,102001.0
SCND,331831,SCIENTIFIC INDUSTRIES INC,101001.0
SCOR,896179,"COMSCORE, INC.",103011.0
SCPL,1011098,SciPlay Corp,
SCRH,786879,SCORES HOLDING CO INC,
SCSC,177685,SCANSOURCE INC,101001.0
SCSS,925649,Sleep Number Corp,
SCTY,146125,MONITRONICS INTERNATIONAL INC,103013.0
SCVL,201975,SHOE CARNIVAL INC,103002.0
SCWX,201339,SecureWorks Corp,101003.0
SCX,218861,STARRETT L S CO,100001.0
SD,849174,SANDRIDGE ENERGY INC,107002.0
SDC,969099,"SmileDirectClub, Inc.",106001.0
SDDL,654647,DTHERA SCIENCES,
SDON,996255,SANDSTON CORP,
SDPI,745554,"Superior Drilling Products, Inc.",107004.0
SE,378216,Spectra Energy Corp.,101003.0
SEAS,785588,"SeaWorld Entertainment, Inc.",103015.0
SEB,448625,Seaboard Corp,100013.0
SEDG,847001,SolarEdge Technologies Inc,101004.0
SEE,378213,Sealed Air,103018.0
SEEK,660635,"THEDIRECTORY.COM, INC.",
SEIC,341472,SEI INVESTMENTS CO,104001.0
SEMG,733959,SemGroup Corp,107003.0
SERV,749230,SERVICEMASTER GLOBAL HOLDINGS INC,100002.0
SESN,818918,"Sesen Bio, Inc.",106002.0
SEV,129956,"SEVCON, INC.",101004.0
SF,1059910,STIFEL FINANCIAL CORP,
SFAR,152617,"Steadfast Apartment REIT, Inc.",
SFBC,158885,"Sound Financial Bancorp, Inc.",104002.0
SFD,256896,SMITHFIELD FOODS INC,
SFIX,902273,"Stitch Fix, Inc.",103002.0
SFLY,650373,SHUTTERFLY INC,103020.0
SFM,520294,"Sprouts Farmers Market, Inc.",102001.0
SFS,114802,"Smart & Final Stores, Inc.",102001.0
SGA,652364,SAGA COMMUNICATIONS INC,103001.0
SGEN,487011,SEATTLE GENETICS INC /WA,106002.0
SGH,630523,"SMART Global Holdings, Inc.",101004.0
SGM,126240,STONEGATE MORTGAGE CORP,
SGMA,231993,SIGMATRON INTERNATIONAL INC,101001.0
SGMO,773304,"SANGAMO THERAPEUTICS, INC",106002.0
SGMS,1011099,SCIENTIFIC GAMES CORP,100003.0
SGY,123623,STONE ENERGY CORP,107002.0
SHAK,148890,Shake Shack Inc.,103003.0
SHEN,1097754,SHENANDOAH TELECOMMUNICATIONS CO/VA/,108001.0
SHLD,100266,SEARS HOLDINGS CORP,103002.0
SHLM,671141,SCHULMAN A INC,110001.0
SHLO,202591,SHILOH INDUSTRIES INC,100001.0
SHLX,909105,"Shell Midstream Partners, L.P.",107003.0
SHO,448662,Sunstone Hotel Investors Inc,109001.0
SHOR,231330,ShoreTel Inc,101005.0
SHOS,39593,"SEARS HOMETOWN & OUTLET STORES, INC.",109001.0
SHPGF,132453,Shire plc,106005.0
SHW,378215,Sherwin-Williams,110001.0
